"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Fine_STE","Fine_STE_rank"
"1036","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","Prodiamesa","ZZZ","ZZZ","ZZZ","ZZZ","Prodiamesa","Genus"
"1037","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Prodiamesinae","Subfamily"
"1038","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Promoresia","ZZZ","ZZZ","ZZZ","ZZZ","Promoresia","Genus"
"1039","Nemertea","ZZZ","ZZZ","Enopla","ZZZ","ZZZ","ZZZ","Hoplonemertea","Monostilifera","ZZZ","ZZZ","Tetrastemmatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Prostoma","ZZZ","ZZZ","ZZZ","ZZZ","Prostoma","Genus"
"1040","Nemertea","ZZZ","ZZZ","Enopla","ZZZ","ZZZ","ZZZ","Hoplonemertea","Monostilifera","ZZZ","ZZZ","Tetrastemmatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Prostoma","ZZZ","ZZZ","ZZZ","ZZZ","Prostoma","Genus"
"1041","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","Protanypini","ZZZ","ZZZ","Protanypus","ZZZ","ZZZ","ZZZ","ZZZ","Protanypus","Genus"
"1043","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Protziidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Protzia","ZZZ","ZZZ","ZZZ","ZZZ","Protzia","Genus"
"1044","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Protziidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Protzia","ZZZ","ZZZ","ZZZ","ZZZ","Protzia","Genus"
"1045","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Psectrocladius","ZZZ","ZZZ","ZZZ","ZZZ","Psectrocladius","Genus"
"1046","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Psectrotanypus","ZZZ","ZZZ","ZZZ","ZZZ","Psectrotanypus","Genus"
"1047","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Psephenidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psephenidae","Family"
"1048","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Psephenidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psephenidae","Family"
"1049","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Psephenidae","Psepheninae","ZZZ","ZZZ","ZZZ","ZZZ","Psephenus","ZZZ","ZZZ","ZZZ","ZZZ","Psephenus","Genus"
"1050","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Psephenidae","Psepheninae","ZZZ","ZZZ","ZZZ","ZZZ","Psephenus","ZZZ","ZZZ","ZZZ","ZZZ","Psephenus","Genus"
"1051","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Pseudochironomini","ZZZ","ZZZ","Pseudochironomus","ZZZ","ZZZ","ZZZ","ZZZ","Pseudochironomus","Genus"
"1052","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","Diamesini","ZZZ","ZZZ","Pseudodiamesa","ZZZ","ZZZ","ZZZ","ZZZ","Pseudodiamesa","Genus"
"1053","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Pionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pseudofeltria","ZZZ","ZZZ","ZZZ","ZZZ","Pseudofeltria","Genus"
"1054","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Hexatomini","ZZZ","ZZZ","Pseudolimnophila","ZZZ","ZZZ","ZZZ","ZZZ","Pseudolimnophila","Genus"
"1055","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Pseudorthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Pseudorthocladius","Genus"
"1056","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Pseudosmittia","ZZZ","ZZZ","ZZZ","ZZZ","Pseudosmittia","Genus"
"1057","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Pseudostenophylacinae","ZZZ","ZZZ","ZZZ","ZZZ","Pseudostenophylax","ZZZ","ZZZ","ZZZ","ZZZ","Pseudostenophylax","Genus"
"1058","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Pseudostenophylacinae","ZZZ","ZZZ","ZZZ","ZZZ","Pseudostenophylax","ZZZ","ZZZ","ZZZ","ZZZ","Pseudostenophylax","Genus"
"1059","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Psilometriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Psilometriocnemus","Genus"
"1060","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Psilometriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Psilometriocnemus","Genus"
"1061","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psychodidae","Family"
"1062","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psychodidae","Family"
"1063","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","Psychodini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psychodini","Tribe"
"1064","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","Psychodini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psychodini","Tribe"
"1070","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Psychomyiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Psychomyiidae","Family"
"1074","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Pteronarcyidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pteronarcyidae","Family"
"1079","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Ptilodactylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ptilodactylidae","Family"
"1080","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Phryganeoidea","Phryganeidae","Phryganeinae","ZZZ","ZZZ","ZZZ","ZZZ","Ptilostomis","ZZZ","ZZZ","ZZZ","ZZZ","Ptilostomis","Genus"
"1082","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Ptychopteromorpha","ZZZ","Ptychopteridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ptychopteridae","Family"
"1083","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Tubificida","ZZZ","ZZZ","ZZZ","Naididae","Tubificinae","ZZZ","ZZZ","ZZZ","ZZZ","Quistradrilus","ZZZ","ZZZ","ZZZ","ZZZ","Quistradrilus","Genus"
"1084","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Radix","ZZZ","ZZZ","ZZZ","ZZZ","Radix","Genus"
"1085","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Anisogammaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ramellogammarus","ZZZ","ZZZ","ZZZ","ZZZ","Ramellogammarus","Genus"
"1090","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Rheocricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Rheocricotopus","Genus"
"1091","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Rheocricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Rheocricotopus","Genus"
"1092","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Rheocricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Rheocricotopus","Genus"
"1093","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Rheosmittia","ZZZ","ZZZ","ZZZ","ZZZ","Rheosmittia","Genus"
"1094","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Rheotanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","Rheotanytarsus","Genus"
"1095","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Rheotanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","Rheotanytarsus","Genus"
"1096","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Rheotanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","Rheotanytarsus","Genus"
"1098","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Rhyacodrilus","ZZZ","ZZZ","ZZZ","ZZZ","Rhyacodrilus","Genus"
"1099","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Rhyacodrilus","ZZZ","ZZZ","ZZZ","ZZZ","Rhyacodrilus","Genus"
"1100","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Tubificidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Rhyacodrilus","ZZZ","ZZZ","ZZZ","ZZZ","Rhyacodrilus","Genus"
"1147","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Lumbriculida","ZZZ","ZZZ","ZZZ","Lumbriculidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Rhynchelmis","ZZZ","ZZZ","ZZZ","ZZZ","Rhynchelmis","Genus"
"1148","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ripistes","ZZZ","ZZZ","parasita","ZZZ","Ripistes","Genus"
"1149","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Robackia","ZZZ","ZZZ","ZZZ","ZZZ","Robackia","Genus"
"1150","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Robackia","ZZZ","ZZZ","ZZZ","ZZZ","Robackia","Genus"
"1151","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Clinocerinae","ZZZ","ZZZ","ZZZ","ZZZ","Roederiodes","ZZZ","ZZZ","ZZZ","ZZZ","Roederiodes","Genus"
"1152","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Saetheria","ZZZ","ZZZ","ZZZ","ZZZ","Saetheria","Genus"
"1153","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Sanfilippodytes","ZZZ","ZZZ","ZZZ","ZZZ","Sanfilippodytes","Genus"
"1154","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Sarcophagidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sarcophagidae","Family"
"1155","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Scathophagidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Scathophagidae","Family"
"1156","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Bibionomorpha","ZZZ","Sciaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sciaridae","Family"
"1157","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Sciomyzidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sciomyzidae","Family"
"1158","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Sciomyzidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sciomyzidae","Family"
"1159","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Scirtoidea","Scirtidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Scirtidae","Family"
"1160","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Scirtoidea","Scirtidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Scirtidae","Family"
"1161","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Elateriformia","Scirtoidea","Scirtidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Scirtidae","Family"
"1162","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Sergentia","ZZZ","ZZZ","ZZZ","ZZZ","Sergentia","Genus"
"1167","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","Ctenopoda","ZZZ","Sididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sida","ZZZ","ZZZ","ZZZ","ZZZ","Sida","Genus"
"1168","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Corixoidea","Corixidae","Corixinae","ZZZ","ZZZ","ZZZ","ZZZ","Sigara","ZZZ","ZZZ","ZZZ","ZZZ","Sigara","Genus"
"1169","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Neotaenioglossa","ZZZ","ZZZ","ZZZ","Ovulidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Simnia","ZZZ","ZZZ","ZZZ","ZZZ","Simnia","Genus"
"1170","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Simuliidae","Family"
"1171","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Simuliidae","Family"
"1172","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Simuliidae","Family"
"1188","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Siphlonuridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Siphlonuridae","Family"
"1189","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Siphlonuridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Siphlonurus","ZZZ","ZZZ","ZZZ","ZZZ","Siphlonurus","Genus"
"1190","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","Neuropterida","Neuroptera","Hemerobiiformia","ZZZ","ZZZ","Sisyridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sisyridae","Family"
"1191","Mollusca","ZZZ","ZZZ","Gastropoda","Prosobranchia","ZZZ","ZZZ","Archaeogastropoda","ZZZ","ZZZ","ZZZ","Skeneidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Skenea","ZZZ","ZZZ","ZZZ","ZZZ","Skenea","Genus"
"1193","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Slavina","ZZZ","ZZZ","ZZZ","ZZZ","Slavina","Genus"
"1194","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Slavina","ZZZ","ZZZ","ZZZ","ZZZ","Slavina","Genus"
"1195","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Smittia","ZZZ","ZZZ","ZZZ","ZZZ","Smittia","Genus"
"1196","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Peltoperlidae","Peltoperlinae","ZZZ","ZZZ","ZZZ","ZZZ","Soliperla","ZZZ","ZZZ","ZZZ","ZZZ","Soliperla","Genus"
"1197","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Nemouridae","Nemourinae","ZZZ","ZZZ","ZZZ","ZZZ","Soyedina","ZZZ","ZZZ","ZZZ","ZZZ","Soyedina","Genus"
"1198","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","ZZZ","ZZZ","ZZZ","Sparganophilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sparganophilidae","Family"
"1199","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Specaria","ZZZ","ZZZ","ZZZ","ZZZ","Specaria","Genus"
"1200","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Sperchontidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sperchon","ZZZ","ZZZ","ZZZ","ZZZ","Sperchon","Genus"
"1201","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Sperchontidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sperchonopsis","ZZZ","ZZZ","ZZZ","ZZZ","Sperchonopsis","Genus"
"1202","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Sperchontidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sperchontidae","Family"
"1203","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Hydrophilidae","Sphaeridiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaeridiinae","Subfamily"
"1204","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Sphaeriidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaeriidae","Family"
"1205","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Sphaeriidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaeriidae","Family"
"1206","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Sphaeriidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaeriidae","Family"
"1207","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Pisidiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaerium","ZZZ","ZZZ","ZZZ","ZZZ","Sphaerium","Genus"
"1208","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Sphaeroceridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaeroceridae","Family"
"1209","Annelida","ZZZ","ZZZ","Polychaeta","Palpata","ZZZ","ZZZ","Aciculata","Phyllodocida","ZZZ","ZZZ","Sphaerodoridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Sphaerodoridae","Family"
