"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"763","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Simuliidae","Simuliinae","ZZZ","Prosimuliini","ZZZ","ZZZ","Metacnephia","ZZZ","ZZZ","ZZZ","ZZZ","Simuliidae","Family"
"764","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Metriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"765","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Oniscidea","Ligiamorpha","Armadilloidea","Porcellionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mica","ZZZ","ZZZ","ZZZ","ZZZ","Mica","Genus"
"766","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Brachycentridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Micrasema","ZZZ","ZZZ","ZZZ","ZZZ","Micrasema","Genus"
"767","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Brachycentridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Micrasema","ZZZ","ZZZ","ZZZ","ZZZ","Micrasema","Genus"
"769","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Micropsectra","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"770","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Myxophaga","ZZZ","ZZZ","Microsporidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Microsporidae","Family"
"771","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"772","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Pedellus Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"773","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Rydalensis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"774","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Microtendipes","Microtendipes Rydalensis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"775","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Midea","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"776","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"777","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"778","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Molannidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Molanna","ZZZ","ZZZ","ZZZ","ZZZ","Molanna","Genus"
"779","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Molophilus","ZZZ","ZZZ","ZZZ","ZZZ","Molophilus","Genus"
"780","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Momoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Momonia","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"781","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Torrenticolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Monatractides","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"782","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","Monodiamesa","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"783","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Monopelopia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"784","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Leuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","Genus"
"785","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Leuctridae","Leuctrinae","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","ZZZ","ZZZ","ZZZ","ZZZ","Moselia","Genus"
"786","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Moselyana","ZZZ","ZZZ","comosa","ZZZ","Moselyana","Genus"
"787","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Moselyana","ZZZ","ZZZ","comosa","ZZZ","Moselyana","Genus"
"788","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Muscidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscidae","Family"
"789","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Muscidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscidae","Family"
"790","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Muscomorpha","Infraorder"
"791","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Corbiculoidea","Pisidiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Musculium","ZZZ","ZZZ","ZZZ","ZZZ","Musculium","Genus"
"792","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Bibionomorpha","ZZZ","Mycetophilidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Mycetophilidae","Family"
"793","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Leptoceridae","Leptocerinae","ZZZ","Mystacidini","ZZZ","ZZZ","Mystacides","ZZZ","ZZZ","ZZZ","ZZZ","Mystacides","Genus"
"794","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Leptoceridae","Leptocerinae","ZZZ","Mystacidini","ZZZ","ZZZ","Mystacides","ZZZ","ZZZ","ZZZ","ZZZ","Mystacides","Genus"
"795","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"796","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Naidinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"797","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"798","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"799","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"800","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Unionicolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Najadicola","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"801","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Nanocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"805","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Natarsiini","ZZZ","ZZZ","Natarsia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"806","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Nautarachnidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nautarachna","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"807","Annelida","ZZZ","ZZZ","Polychaeta","Palpata","ZZZ","ZZZ","Aciculata","Phyllodocida","ZZZ","ZZZ","Nereididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neanthes","ZZZ","ZZZ","limnicola","ZZZ","Neanthes limnicola","Species"
"811","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","Deronectina","Nectoporus","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"813","Nemata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemata","Phylum"
"814","Nemata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemata","Phylum"
"815","Nemata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemata","Phylum"
"816","Nemata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemata","Phylum"
"817","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nematocera","Suborder"
"818","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nematocera","Suborder"
"819","Nematomorpha","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nematomorpha","Phylum"
"820","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Nemotelinae","ZZZ","ZZZ","ZZZ","ZZZ","Nemotelus","ZZZ","ZZZ","ZZZ","ZZZ","Nemotelus","Genus"
"821","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Nemouridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemouridae","Family"
"822","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Nemouridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nemouridae","Family"
"823","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Neoacaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoacarus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"824","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"825","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"826","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"827","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"828","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"829","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"830","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"831","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Furcatergalia","ZZZ","ZZZ","Leptophlebiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","ZZZ","ZZZ","ZZZ","ZZZ","Neoleptophlebia/Paraleptophlebia","Genus"
"832","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Mysida","ZZZ","ZZZ","ZZZ","Mysidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neomysis","ZZZ","ZZZ","ZZZ","ZZZ","Neomysis","Genus"
"837","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Hemerodromiinae","ZZZ","Hemerodromiini","ZZZ","ZZZ","Neoplasta","ZZZ","ZZZ","ZZZ","ZZZ","Neoplasta","Genus"
"838","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Pleidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neoplea","ZZZ","ZZZ","striola","ZZZ","Neoplea striola","Species"
"839","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Neoporus","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"840","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Uenoidae","Uenoinae","ZZZ","ZZZ","ZZZ","ZZZ","Neothremma","ZZZ","ZZZ","ZZZ","ZZZ","Neothremma","Genus"
"842","Annelida","ZZZ","ZZZ","Polychaeta","Palpata","ZZZ","ZZZ","Aciculata","Phyllodocida","ZZZ","ZZZ","Nereididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Nereididae","Family"
"843","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Unionicolidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neumania","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"845","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","Neuropterida","Neuroptera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Neuroptera","Order"
"846","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Nilotanypus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"847","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Nilothauma","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"848","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Phallodrilinae","ZZZ","ZZZ","ZZZ","ZZZ","Nootkadrilus","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"849","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","Phallodrilinae","ZZZ","ZZZ","ZZZ","ZZZ","Nootkadrilus","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"850","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Notonectidae","Notonectinae","ZZZ","Notonectini","ZZZ","ZZZ","Notonecta","ZZZ","ZZZ","ZZZ","ZZZ","Notonecta","Genus"
"851","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Notonectidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Notonectidae","Family"
"854","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Gomphidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Octogomphus","ZZZ","ZZZ","ZZZ","ZZZ","Octogomphus","Genus"
"855","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Gomphidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Octogomphus","ZZZ","ZZZ","ZZZ","ZZZ","Octogomphus","Genus"
"856","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Aturidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ocybrachypoda","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"857","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Odonata","Order"
"858","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Prodiamesinae","ZZZ","ZZZ","ZZZ","ZZZ","Odontomesa","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"859","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Stratiomyinae","ZZZ","Stratiomyini","ZZZ","ZZZ","Odontomyia","ZZZ","ZZZ","ZZZ","ZZZ","Odontomyia","Genus"
"862","Mollusca","ZZZ","ZZZ","Gastropoda","Opisthobranchia","ZZZ","ZZZ","Sacoglossa","ZZZ","ZZZ","ZZZ","Stiligeridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Olea","ZZZ","ZZZ","ZZZ","ZZZ","Stiligeridae","Family"
"863","Porifera","ZZZ","ZZZ","Demospongiae","ZZZ","ZZZ","ZZZ","Dictyoceratida","ZZZ","ZZZ","ZZZ","Thorectidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligoceras","ZZZ","ZZZ","ZZZ","ZZZ","Oligoceras","Genus"
"864","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"865","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"866","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Uenoidae","Thremmatinae","ZZZ","ZZZ","ZZZ","ZZZ","Oligophlebodes","ZZZ","ZZZ","ZZZ","ZZZ","Oligophlebodes","Genus"
"867","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Staphylinidae","Aleocharinae","ZZZ","Hypocyphtini","ZZZ","ZZZ","Oligota","ZZZ","ZZZ","ZZZ","ZZZ","Oligota","Genus"
"870","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Stylommatophora","ZZZ","ZZZ","ZZZ","Subulinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Opeas","ZZZ","ZZZ","ZZZ","ZZZ","Subulinidae","Family"
"871","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Tubificida","ZZZ","ZZZ","ZZZ","Naididae","Naidinae","ZZZ","ZZZ","ZZZ","ZZZ","Ophidonais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
